network,scenario_id,true_source,horizon_h,n_total_nodes,rank_true_source,reciprocal_rank,specificity_pct,top1_source,top1_correct,top5_contains_true,posterior_true_source,nll_true_source,posterior_entropy,top1_top2_margin,candidate_set_size,sensor_design,sensor_count
Net3,11,105,1,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,11,105,2,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,11,105,4,97,1,1.0,98.96907216494846,105,1,1,0.9944828060629929,0.005532469864220816,0.03801114566577779,0.9915830165716297,1,103;117;119;187;217,5
Net3,11,105,8,97,1,1.0,98.96907216494846,105,1,1,0.9999995041059063,4.958942166327461e-07,7.69533188752469e-06,0.9999990082707017,1,103;117;119;187;217,5
Net3,11,105,16,97,1,1.0,98.96907216494846,105,1,1,0.999999359124672,6.408755333891593e-07,9.780833423558425e-06,0.9999987183294433,1,103;117;119;187;217,5
Net3,11,105,24,97,1,1.0,98.96907216494846,105,1,1,0.9999999983980008,1.6019992012459344e-09,3.404583682757664e-08,0.9999999967960117,1,103;117;119;187;217,5
Net3,12,107,1,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,12,107,2,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,12,107,4,97,1,1.0,98.96907216494846,107,1,1,0.984273703621595,0.01585126652057277,0.13959146484959856,0.9815471836669646,1,103;117;119;187;217,5
Net3,12,107,8,97,1,1.0,98.96907216494846,107,1,1,0.9999999653496953,3.4650305336916074e-08,6.575862668017993e-07,0.9999999480366765,1,103;117;119;187;217,5
Net3,12,107,16,97,1,1.0,98.96907216494846,107,1,1,0.9999999999990128,9.872103134971765e-13,2.971136781052837e-11,0.999999999998726,1,103;117;119;187;217,5
Net3,12,107,24,97,1,1.0,98.96907216494846,107,1,1,0.9999999999994302,5.697664562377927e-13,1.681140813150114e-11,0.9999999999988995,1,103;117;119;187;217,5
Net3,13,109,1,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,13,109,2,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,13,109,4,97,1,1.0,98.96907216494846,109,1,1,0.9043923032010276,0.10049204900703079,0.4025062506870103,0.8591726880409762,1,103;117;119;187;217,5
Net3,13,109,8,97,1,1.0,98.96907216494846,109,1,1,0.9914027662503674,0.008634403153069093,0.05888336768050353,0.9880310695315822,1,103;117;119;187;217,5
Net3,13,109,16,97,1,1.0,98.96907216494846,109,1,1,0.9968378356867031,0.0031671745197209226,0.02282486259781708,0.9940765120421416,1,103;117;119;187;217,5
Net3,13,109,24,97,1,1.0,98.96907216494846,109,1,1,0.9998116155565222,0.0001884021900558893,0.001804176729950374,0.9996232335802515,1,103;117;119;187;217,5
Net3,14,111,1,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,14,111,2,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,14,111,4,97,2,0.5,97.9381443298969,109,0,1,0.4615682182462009,0.773125417444999,0.909902803757219,0.02429306411822091,2,103;117;119;187;217,5
Net3,14,111,8,97,1,1.0,98.96907216494846,111,1,1,0.9415744000101107,0.060201911160431505,0.24743315741859576,0.8894096133059494,1,103;117;119;187;217,5
Net3,14,111,16,97,1,1.0,98.96907216494846,111,1,1,0.9998403343887446,0.0001596783591660173,0.001604573129952205,0.9996945638195088,1,103;117;119;187;217,5
Net3,14,111,24,97,1,1.0,98.96907216494846,111,1,1,0.9999999999544134,4.5586645570567696e-11,1.131302132344725e-09,0.9999999999088528,1,103;117;119;187;217,5
Net3,15,113,1,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,15,113,2,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,15,113,4,97,74,0.013513513513513514,23.71134020618557,120,0,0,0.013279750642524735,4.321514912028456,4.30114190908438,0.0010008548136452057,74,103;117;119;187;217,5
Net3,15,113,8,97,71,0.014084507042253521,26.80412371134021,120,0,0,0.013665276905450465,4.29289719596179,4.254249438238745,0.0037967082421697176,71,103;117;119;187;217,5
Net3,15,113,16,97,2,0.5,97.9381443298969,120,0,1,0.30764905730938347,1.1787955699661588,0.8952967861817872,0.3231995006120229,2,103;117;119;187;217,5
Net3,15,113,24,97,1,1.0,98.96907216494846,113,1,1,0.9390401839015023,0.06289700633222904,0.23139611217909495,0.8783614996387809,1,103;117;119;187;217,5
Net3,16,115,1,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,16,115,2,97,92,0.010869565217391304,5.154639175257736,10,0,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92,103;117;119;187;217,5
Net3,16,115,4,97,2,0.5,97.9381443298969,109,0,1,0.4620406003361426,0.7721025122461165,0.9044567274967736,0.024317926333480955,2,103;117;119;187;217,5
Net3,16,115,8,97,1,1.0,98.96907216494846,115,1,1,0.8900229050248554,0.11650808060413269,0.42304229774377977,0.8294846977356872,1,103;117;119;187;217,5
Net3,16,115,16,97,1,1.0,98.96907216494846,115,1,1,0.9924174011713138,0.007611492885212821,0.049541061629181884,0.9875842819244404,1,103;117;119;187;217,5
