year,budget,method,event,leak_type,diameter_m,failure,localisation_m,delay_h,fo_visibility_dS,fo_neg_visibility,snr,neg_snr,isolability_margin,neg_isolability_margin,smallest_sv,neg_smallest_sv
2018,8,D_optimal_bayesian,p427,incipient,0.0090731,0,806.37965,58.083333333333336,5.04771002466793,-5.04771002466793,0.008732567711471826,-0.008732567711471826,8.753069453759643e-05,-8.753069453759643e-05,1.4094414144416621e-07,-1.4094414144416621e-07
2018,8,D_optimal_bayesian,p673,abrupt,0.022916,0,66.32135,23.416666666666668,8.960731797309826,-8.960731797309826,0.013547777152821749,-0.013547777152821749,7.257745111566294e-07,-7.257745111566294e-07,1.3360335663786237e-07,-1.3360335663786237e-07
2018,8,D_optimal_bayesian,p810,incipient,0.010028,0,1082.3197999999998,62.083333333333336,9.44115358585011,-9.44115358585011,0.007292075710918653,-0.007292075710918653,1.3162801483224129e-05,-1.3162801483224129e-05,1.9377258133732808e-07,-1.9377258133732808e-07
2018,8,D_optimal_bayesian,p628,incipient,0.022318,0,375.73870000000005,210.58333333333334,5.980954703215131,-5.980954703215131,0.008589088561184127,-0.008589088561184127,3.97187496936624e-05,-3.97187496936624e-05,1.3821098623510932e-07,-1.3821098623510932e-07
2018,8,D_optimal_bayesian,p538,abrupt,0.021731,0,494.73605,14.5,6.958350812055903,-6.958350812055903,0.005547540479591059,-0.005547540479591059,5.572313328539025e-07,-5.572313328539025e-07,4.054183964148966e-07,-4.054183964148966e-07
2018,8,D_optimal_bayesian,p866,abrupt,0.018108,0,173.50234999999998,22.666666666666668,16.619922087707565,-16.619922087707565,0.007807554620928228,-0.007807554620928228,5.550233468021304e-05,-5.550233468021304e-05,4.759223672497786e-07,-4.759223672497786e-07
2018,8,D_optimal_bayesian,p31,incipient,0.016389,0,1264.9398999999999,170.75,15.512063337561457,-15.512063337561457,0.011581691677686856,-0.011581691677686856,1.4640854157810246e-05,-1.4640854157810246e-05,1.5409052860215375e-07,-1.5409052860215375e-07
2018,8,D_optimal_bayesian,p654,incipient,0.0087735,0,1859.88875,201.83333333333334,7.506284102664712,-7.506284102664712,0.009989129705487066,-0.009989129705487066,0.0005450578843149145,-0.0005450578843149145,1.1398456149659827e-07,-1.1398456149659827e-07
2018,8,D_optimal_bayesian,p183,abrupt,0.015853,0,781.64435,9.416666666666666,11.656379519250693,-11.656379519250693,0.008618506061630404,-0.008618506061630404,0.0005566006842703253,-0.0005566006842703253,1.7598299318850326e-07,-1.7598299318850326e-07
2018,8,D_optimal_bayesian,p158,abrupt,0.019364,0,571.99535,29.083333333333332,5.854508394558843,-5.854508394558843,0.007654824206646526,-0.007654824206646526,1.213582957793058e-06,-1.213582957793058e-06,1.1101006391088454e-07,-1.1101006391088454e-07
2018,8,D_optimal_bayesian,p369,abrupt,0.019363,0,406.80710000000005,12.083333333333334,6.473384806358562,-6.473384806358562,0.010437268633206551,-0.010437268633206551,0.000172621938869022,-0.000172621938869022,7.181718641934383e-07,-7.181718641934383e-07
2018,8,A_optimal_bayesian,p257,incipient,0.011843,0,522.3629999999999,116.83333333333333,22.05486644072306,-22.05486644072306,0.02063220699481192,-0.02063220699481192,0.00471318287394884,-0.00471318287394884,6.196110927776064e-08,-6.196110927776064e-08
2018,8,A_optimal_bayesian,p461,incipient,0.02132,0,1703.5344500000003,198.25,7.6854789945464015,-7.6854789945464015,0.005789146266625783,-0.005789146266625783,7.019287561005338e-05,-7.019287561005338e-05,4.2849751345117484e-07,-4.2849751345117484e-07
2018,8,A_optimal_bayesian,p232,incipient,0.020108,0,1635.2353500000004,194.5,4.8910043167845245,-4.8910043167845245,0.008320983364475539,-0.008320983364475539,1.356339308999921e-05,-1.356339308999921e-05,3.2018580959536903e-07,-3.2018580959536903e-07
2018,8,A_optimal_bayesian,p427,incipient,0.0090731,0,806.37965,58.083333333333336,5.04771002466793,-5.04771002466793,0.008732567711471826,-0.008732567711471826,8.753069453759643e-05,-8.753069453759643e-05,1.4094414144416621e-07,-1.4094414144416621e-07
2018,8,A_optimal_bayesian,p673,abrupt,0.022916,0,66.32135,23.416666666666668,8.960731797309826,-8.960731797309826,0.013547777152821749,-0.013547777152821749,7.257745111566294e-07,-7.257745111566294e-07,1.3360335663786237e-07,-1.3360335663786237e-07
2018,8,A_optimal_bayesian,p810,incipient,0.010028,0,1082.3197999999998,62.083333333333336,9.44115358585011,-9.44115358585011,0.007292075710918653,-0.007292075710918653,1.3162801483224129e-05,-1.3162801483224129e-05,1.9377258133732808e-07,-1.9377258133732808e-07
2018,8,A_optimal_bayesian,p628,incipient,0.022318,0,375.73870000000005,210.58333333333334,5.980954703215131,-5.980954703215131,0.008589088561184127,-0.008589088561184127,3.97187496936624e-05,-3.97187496936624e-05,1.3821098623510932e-07,-1.3821098623510932e-07
2018,8,A_optimal_bayesian,p538,abrupt,0.021731,0,494.73605,14.5,6.958350812055903,-6.958350812055903,0.005547540479591059,-0.005547540479591059,5.572313328539025e-07,-5.572313328539025e-07,4.054183964148966e-07,-4.054183964148966e-07
2018,8,A_optimal_bayesian,p866,abrupt,0.018108,0,173.50234999999998,22.666666666666668,16.619922087707565,-16.619922087707565,0.007807554620928228,-0.007807554620928228,5.550233468021304e-05,-5.550233468021304e-05,4.759223672497786e-07,-4.759223672497786e-07
2018,8,A_optimal_bayesian,p31,incipient,0.016389,0,1264.9398999999999,170.75,15.512063337561457,-15.512063337561457,0.011581691677686856,-0.011581691677686856,1.4640854157810246e-05,-1.4640854157810246e-05,1.5409052860215375e-07,-1.5409052860215375e-07
2018,8,A_optimal_bayesian,p654,incipient,0.0087735,0,1859.88875,201.83333333333334,7.506284102664712,-7.506284102664712,0.009989129705487066,-0.009989129705487066,0.0005450578843149145,-0.0005450578843149145,1.1398456149659827e-07,-1.1398456149659827e-07
2018,8,A_optimal_bayesian,p183,abrupt,0.015853,0,781.64435,9.416666666666666,11.656379519250693,-11.656379519250693,0.008618506061630404,-0.008618506061630404,0.0005566006842703253,-0.0005566006842703253,1.7598299318850326e-07,-1.7598299318850326e-07
2018,8,A_optimal_bayesian,p158,abrupt,0.019364,0,571.99535,29.083333333333332,5.854508394558843,-5.854508394558843,0.007654824206646526,-0.007654824206646526,1.213582957793058e-06,-1.213582957793058e-06,1.1101006391088454e-07,-1.1101006391088454e-07
2018,8,A_optimal_bayesian,p369,abrupt,0.019363,0,406.80710000000005,12.083333333333334,6.473384806358562,-6.473384806358562,0.010437268633206551,-0.010437268633206551,0.000172621938869022,-0.000172621938869022,7.181718641934383e-07,-7.181718641934383e-07
2018,8,E_optimal_observable_subspace,p257,incipient,0.011843,0,522.3629999999999,116.83333333333333,22.05486644072306,-22.05486644072306,0.02063220699481192,-0.02063220699481192,0.00471318287394884,-0.00471318287394884,6.196110927776064e-08,-6.196110927776064e-08
2018,8,E_optimal_observable_subspace,p461,incipient,0.02132,0,1703.5344500000003,198.25,7.6854789945464015,-7.6854789945464015,0.005789146266625783,-0.005789146266625783,7.019287561005338e-05,-7.019287561005338e-05,4.2849751345117484e-07,-4.2849751345117484e-07
2018,8,E_optimal_observable_subspace,p232,incipient,0.020108,0,1635.2353500000004,194.5,4.8910043167845245,-4.8910043167845245,0.008320983364475539,-0.008320983364475539,1.356339308999921e-05,-1.356339308999921e-05,3.2018580959536903e-07,-3.2018580959536903e-07
2018,8,E_optimal_observable_subspace,p427,incipient,0.0090731,0,806.37965,58.083333333333336,5.04771002466793,-5.04771002466793,0.008732567711471826,-0.008732567711471826,8.753069453759643e-05,-8.753069453759643e-05,1.4094414144416621e-07,-1.4094414144416621e-07
2018,8,E_optimal_observable_subspace,p673,abrupt,0.022916,0,66.32135,23.416666666666668,8.960731797309826,-8.960731797309826,0.013547777152821749,-0.013547777152821749,7.257745111566294e-07,-7.257745111566294e-07,1.3360335663786237e-07,-1.3360335663786237e-07
2018,8,E_optimal_observable_subspace,p810,incipient,0.010028,0,1082.3197999999998,62.083333333333336,9.44115358585011,-9.44115358585011,0.007292075710918653,-0.007292075710918653,1.3162801483224129e-05,-1.3162801483224129e-05,1.9377258133732808e-07,-1.9377258133732808e-07
2018,8,E_optimal_observable_subspace,p628,incipient,0.022318,0,375.73870000000005,210.58333333333334,5.980954703215131,-5.980954703215131,0.008589088561184127,-0.008589088561184127,3.97187496936624e-05,-3.97187496936624e-05,1.3821098623510932e-07,-1.3821098623510932e-07
2018,8,E_optimal_observable_subspace,p538,abrupt,0.021731,0,494.73605,14.5,6.958350812055903,-6.958350812055903,0.005547540479591059,-0.005547540479591059,5.572313328539025e-07,-5.572313328539025e-07,4.054183964148966e-07,-4.054183964148966e-07
2018,8,E_optimal_observable_subspace,p866,abrupt,0.018108,0,173.50234999999998,22.666666666666668,16.619922087707565,-16.619922087707565,0.007807554620928228,-0.007807554620928228,5.550233468021304e-05,-5.550233468021304e-05,4.759223672497786e-07,-4.759223672497786e-07
2018,8,E_optimal_observable_subspace,p31,incipient,0.016389,0,1264.9398999999999,170.75,15.512063337561457,-15.512063337561457,0.011581691677686856,-0.011581691677686856,1.4640854157810246e-05,-1.4640854157810246e-05,1.5409052860215375e-07,-1.5409052860215375e-07
2018,8,E_optimal_observable_subspace,p654,incipient,0.0087735,0,1859.88875,201.83333333333334,7.506284102664712,-7.506284102664712,0.009989129705487066,-0.009989129705487066,0.0005450578843149145,-0.0005450578843149145,1.1398456149659827e-07,-1.1398456149659827e-07
2018,8,E_optimal_observable_subspace,p183,abrupt,0.015853,0,781.64435,9.416666666666666,11.656379519250693,-11.656379519250693,0.008618506061630404,-0.008618506061630404,0.0005566006842703253,-0.0005566006842703253,1.7598299318850326e-07,-1.7598299318850326e-07
2018,8,E_optimal_observable_subspace,p158,abrupt,0.019364,0,571.99535,29.083333333333332,5.854508394558843,-5.854508394558843,0.007654824206646526,-0.007654824206646526,1.213582957793058e-06,-1.213582957793058e-06,1.1101006391088454e-07,-1.1101006391088454e-07
2018,8,E_optimal_observable_subspace,p369,abrupt,0.019363,0,406.80710000000005,12.083333333333334,6.473384806358562,-6.473384806358562,0.010437268633206551,-0.010437268633206551,0.000172621938869022,-0.000172621938869022,7.181718641934383e-07,-7.181718641934383e-07
2018,8,bayesian_information_gain,p257,incipient,0.011843,0,522.3629999999999,116.83333333333333,22.05486644072306,-22.05486644072306,0.02063220699481192,-0.02063220699481192,0.00471318287394884,-0.00471318287394884,6.196110927776064e-08,-6.196110927776064e-08
2018,8,bayesian_information_gain,p461,incipient,0.02132,0,1703.5344500000003,198.25,7.6854789945464015,-7.6854789945464015,0.005789146266625783,-0.005789146266625783,7.019287561005338e-05,-7.019287561005338e-05,4.2849751345117484e-07,-4.2849751345117484e-07
2018,8,bayesian_information_gain,p232,incipient,0.020108,0,1635.2353500000004,194.5,4.8910043167845245,-4.8910043167845245,0.008320983364475539,-0.008320983364475539,1.356339308999921e-05,-1.356339308999921e-05,3.2018580959536903e-07,-3.2018580959536903e-07
2018,8,bayesian_information_gain,p427,incipient,0.0090731,0,806.37965,58.083333333333336,5.04771002466793,-5.04771002466793,0.008732567711471826,-0.008732567711471826,8.753069453759643e-05,-8.753069453759643e-05,1.4094414144416621e-07,-1.4094414144416621e-07
2018,8,bayesian_information_gain,p673,abrupt,0.022916,0,66.32135,23.416666666666668,8.960731797309826,-8.960731797309826,0.013547777152821749,-0.013547777152821749,7.257745111566294e-07,-7.257745111566294e-07,1.3360335663786237e-07,-1.3360335663786237e-07
2018,8,bayesian_information_gain,p810,incipient,0.010028,0,1082.3197999999998,62.083333333333336,9.44115358585011,-9.44115358585011,0.007292075710918653,-0.007292075710918653,1.3162801483224129e-05,-1.3162801483224129e-05,1.9377258133732808e-07,-1.9377258133732808e-07
2018,8,bayesian_information_gain,p628,incipient,0.022318,0,375.73870000000005,210.58333333333334,5.980954703215131,-5.980954703215131,0.008589088561184127,-0.008589088561184127,3.97187496936624e-05,-3.97187496936624e-05,1.3821098623510932e-07,-1.3821098623510932e-07
2018,8,bayesian_information_gain,p538,abrupt,0.021731,0,494.73605,14.5,6.958350812055903,-6.958350812055903,0.005547540479591059,-0.005547540479591059,5.572313328539025e-07,-5.572313328539025e-07,4.054183964148966e-07,-4.054183964148966e-07
2018,8,bayesian_information_gain,p866,abrupt,0.018108,0,173.50234999999998,22.666666666666668,16.619922087707565,-16.619922087707565,0.007807554620928228,-0.007807554620928228,5.550233468021304e-05,-5.550233468021304e-05,4.759223672497786e-07,-4.759223672497786e-07
2018,8,bayesian_information_gain,p31,incipient,0.016389,0,1264.9398999999999,170.75,15.512063337561457,-15.512063337561457,0.011581691677686856,-0.011581691677686856,1.4640854157810246e-05,-1.4640854157810246e-05,1.5409052860215375e-07,-1.5409052860215375e-07
2018,8,bayesian_information_gain,p654,incipient,0.0087735,0,1859.88875,201.83333333333334,7.506284102664712,-7.506284102664712,0.009989129705487066,-0.009989129705487066,0.0005450578843149145,-0.0005450578843149145,1.1398456149659827e-07,-1.1398456149659827e-07
2018,8,bayesian_information_gain,p183,abrupt,0.015853,0,781.64435,9.416666666666666,11.656379519250693,-11.656379519250693,0.008618506061630404,-0.008618506061630404,0.0005566006842703253,-0.0005566006842703253,1.7598299318850326e-07,-1.7598299318850326e-07
2018,8,bayesian_information_gain,p158,abrupt,0.019364,0,571.99535,29.083333333333332,5.854508394558843,-5.854508394558843,0.007654824206646526,-0.007654824206646526,1.213582957793058e-06,-1.213582957793058e-06,1.1101006391088454e-07,-1.1101006391088454e-07
2018,8,bayesian_information_gain,p369,abrupt,0.019363,0,406.80710000000005,12.083333333333334,6.473384806358562,-6.473384806358562,0.010437268633206551,-0.010437268633206551,0.000172621938869022,-0.000172621938869022,7.181718641934383e-07,-7.181718641934383e-07
2018,8,D_optimal_rank_reduced,p257,incipient,0.011843,0,1387.18955,62.25,22.05486644072306,-22.05486644072306,0.020039071583145336,-0.020039071583145336,0.004153349604498646,-0.004153349604498646,9.412317346974869e-08,-9.412317346974869e-08
2018,8,D_optimal_rank_reduced,p461,incipient,0.02132,0,1703.5344500000003,198.25,10.221501026023477,-10.221501026023477,0.007632030766473248,-0.007632030766473248,8.974816679796493e-05,-8.974816679796493e-05,4.473492534836207e-07,-4.473492534836207e-07
2018,8,D_optimal_rank_reduced,p232,incipient,0.020108,1,,,4.45635745054197,-4.45635745054197,0.006344101264965418,-0.006344101264965418,2.4048752680250196e-05,-2.4048752680250196e-05,3.36277101348494e-07,-3.36277101348494e-07
2018,8,D_optimal_rank_reduced,p427,incipient,0.0090731,0,1612.4967000000004,483.0833333333333,5.04771002466793,-5.04771002466793,0.007216159463368686,-0.007216159463368686,8.135681051935073e-05,-8.135681051935073e-05,2.549129690192994e-07,-2.549129690192994e-07
2018,8,D_optimal_rank_reduced,p673,abrupt,0.022916,0,2054.79635,269.5833333333333,4.051518487728212,-4.051518487728212,0.006434818230973321,-0.006434818230973321,4.518902152472748e-08,-4.518902152472748e-08,1.1017004735805717e-07,-1.1017004735805717e-07
2018,8,D_optimal_rank_reduced,p810,incipient,0.010028,0,1082.3197999999998,62.083333333333336,9.44115358585011,-9.44115358585011,0.008461874230258765,-0.008461874230258765,1.5338766203853993e-05,-1.5338766203853993e-05,2.2709329292963243e-07,-2.2709329292963243e-07
2018,8,D_optimal_rank_reduced,p628,incipient,0.022318,0,1260.2616499999997,292.1666666666667,5.228825069553216,-5.228825069553216,0.006244541434383323,-0.006244541434383323,1.7268794759162098e-05,-1.7268794759162098e-05,3.2112991606451175e-07,-3.2112991606451175e-07
2018,8,D_optimal_rank_reduced,p538,abrupt,0.021731,0,430.262,85.25,6.958350812055903,-6.958350812055903,0.005793203574270387,-0.005793203574270387,7.961888072527401e-05,-7.961888072527401e-05,4.751993825078693e-07,-4.751993825078693e-07
2018,8,D_optimal_rank_reduced,p866,abrupt,0.018108,0,964.3997499999999,105.25,9.555611373929874,-9.555611373929874,0.006278900287682096,-0.006278900287682096,2.4453272263635917e-05,-2.4453272263635917e-05,7.232717291629781e-07,-7.232717291629781e-07
2018,8,D_optimal_rank_reduced,p31,incipient,0.016389,0,1245.8509,170.75,15.512063337561457,-15.512063337561457,0.010515239162963316,-0.010515239162963316,1.6913916945360263e-05,-1.6913916945360263e-05,2.9427654751514255e-07,-2.9427654751514255e-07
2018,8,D_optimal_rank_reduced,p654,incipient,0.0087735,0,1859.88875,201.83333333333334,5.072602020008464,-5.072602020008464,0.00627372000287665,-0.00627372000287665,3.579693530486594e-08,-3.579693530486594e-08,3.2788196301885625e-07,-3.2788196301885625e-07
2018,8,D_optimal_rank_reduced,p183,abrupt,0.015853,0,767.18975,9.416666666666666,11.656379519250693,-11.656379519250693,0.009590929129759578,-0.009590929129759578,0.0006958389242430751,-0.0006958389242430751,1.9985166387300775e-07,-1.9985166387300775e-07
2018,8,D_optimal_rank_reduced,p158,abrupt,0.019364,0,142.68609999999998,42.416666666666664,6.134092790498432,-6.134092790498432,0.006870591277647115,-0.006870591277647115,8.744201061006152e-07,-8.744201061006152e-07,2.108533757286575e-07,-2.108533757286575e-07
2018,8,D_optimal_rank_reduced,p369,abrupt,0.019363,0,1178.5248500000002,1.5,6.473384806358562,-6.473384806358562,0.009274022544088698,-0.009274022544088698,0.0001305336423222947,-0.0001305336423222947,2.7845756355975364e-07,-2.7845756355975364e-07
2018,8,A_optimal_rank_reduced,p257,incipient,0.011843,0,479.4792,114.0,15.375343334132701,-15.375343334132701,0.012114255759633373,-0.012114255759633373,2.0384177779053658e-07,-2.0384177779053658e-07,1.3395381479904895e-07,-1.3395381479904895e-07
2018,8,A_optimal_rank_reduced,p461,incipient,0.02132,0,736.7911000000001,42.416666666666664,7.6854789945464015,-7.6854789945464015,0.006460149191591193,-0.006460149191591193,9.632567459039176e-05,-9.632567459039176e-05,3.318641558440345e-07,-3.318641558440345e-07
2018,8,A_optimal_rank_reduced,p232,incipient,0.020108,0,1400.3412999999996,105.08333333333333,5.083109247523073,-5.083109247523073,0.009291767414222224,-0.009291767414222224,3.232282147203058e-05,-3.232282147203058e-05,9.033207032780893e-07,-9.033207032780893e-07
2018,8,A_optimal_rank_reduced,p427,incipient,0.0090731,0,601.4271500000001,233.75,5.04771002466793,-5.04771002466793,0.009772300686130416,-0.009772300686130416,8.077488791102816e-05,-8.077488791102816e-05,1.736360241428245e-07,-1.736360241428245e-07
2018,8,A_optimal_rank_reduced,p673,abrupt,0.022916,0,2054.79635,2.9166666666666665,8.960731797309826,-8.960731797309826,0.014251174246931479,-0.014251174246931479,8.595159761703997e-07,-8.595159761703997e-07,6.325466571956047e-08,-6.325466571956047e-08
2018,8,A_optimal_rank_reduced,p810,incipient,0.010028,0,2816.2904,206.83333333333334,9.44115358585011,-9.44115358585011,0.007985986911842734,-0.007985986911842734,1.5250899411900498e-05,-1.5250899411900498e-05,3.7323533397966167e-07,-3.7323533397966167e-07
2018,8,A_optimal_rank_reduced,p628,incipient,0.022318,0,198.5745,190.25,6.338889512170365,-6.338889512170365,0.009466074009345765,-0.009466074009345765,6.19351904138643e-05,-6.19351904138643e-05,1.149921958710366e-06,-1.149921958710366e-06
2018,8,A_optimal_rank_reduced,p538,abrupt,0.021731,0,1607.2340499999998,166.5,6.958350812055903,-6.958350812055903,0.006397538064332366,-0.006397538064332366,2.423601114021068e-06,-2.423601114021068e-06,5.909791944299122e-07,-5.909791944299122e-07
2018,8,A_optimal_rank_reduced,p866,abrupt,0.018108,0,2947.793650000001,2.5833333333333335,5.03872852320991,-5.03872852320991,0.0050623663856036215,-0.0050623663856036215,1.9445391460592987e-05,-1.9445391460592987e-05,4.703430956600693e-07,-4.703430956600693e-07
2018,8,A_optimal_rank_reduced,p31,incipient,0.016389,0,1245.8509,170.75,15.512063337561457,-15.512063337561457,0.011519515445272124,-0.011519515445272124,4.4199470136119245e-06,-4.4199470136119245e-06,1.203608617459703e-07,-1.203608617459703e-07
2018,8,A_optimal_rank_reduced,p654,incipient,0.0087735,0,1788.30445,257.9166666666667,6.051224740300737,-6.051224740300737,0.009408406451103773,-0.009408406451103773,3.469345877249452e-08,-3.469345877249452e-08,5.390109938532093e-07,-5.390109938532093e-07
2018,8,A_optimal_rank_reduced,p183,abrupt,0.015853,0,200.68145,136.0,11.656379519250693,-11.656379519250693,0.009077269962595003,-0.009077269962595003,0.00037188922651498757,-0.00037188922651498757,1.746332013174745e-07,-1.746332013174745e-07
2018,8,A_optimal_rank_reduced,p158,abrupt,0.019364,0,109.7696,12.583333333333334,9.244042356147576,-9.244042356147576,0.010414043076473572,-0.010414043076473572,0.000517889028822438,-0.000517889028822438,1.7239016989671154e-07,-1.7239016989671154e-07
2018,8,A_optimal_rank_reduced,p369,abrupt,0.019363,0,1106.4519,160.16666666666666,6.473384806358562,-6.473384806358562,0.011358399487419776,-0.011358399487419776,0.00016587485393837476,-0.00016587485393837476,2.1408604459478482e-07,-2.1408604459478482e-07
2018,8,E_optimal_rank_reduced,p257,incipient,0.011843,0,1750.3820000000005,135.5,22.05486644072306,-22.05486644072306,0.019396169942745154,-0.019396169942745154,0.0036283154198603063,-0.0036283154198603063,7.706811883566545e-08,-7.706811883566545e-08
2018,8,E_optimal_rank_reduced,p461,incipient,0.02132,0,2022.2249500000007,198.25,10.221501026023477,-10.221501026023477,0.008186588145327158,-0.008186588145327158,0.0001560168389335148,-0.0001560168389335148,2.3778111169988705e-07,-2.3778111169988705e-07
2018,8,E_optimal_rank_reduced,p232,incipient,0.020108,1,,,5.083109247523073,-5.083109247523073,0.007714578350644403,-0.007714578350644403,2.6290957909402835e-05,-2.6290957909402835e-05,2.6080195579468997e-07,-2.6080195579468997e-07
2018,8,E_optimal_rank_reduced,p427,incipient,0.0090731,0,1612.4967000000004,233.75,5.04771002466793,-5.04771002466793,0.007900053926073571,-0.007900053926073571,5.9202879571174094e-05,-5.9202879571174094e-05,2.2055671123430783e-07,-2.2055671123430783e-07
2018,8,E_optimal_rank_reduced,p673,abrupt,0.022916,0,1926.3369499999997,269.5833333333333,3.8553329169047204,-3.8553329169047204,0.006894917325784757,-0.006894917325784757,3.737323450714314e-08,-3.737323450714314e-08,1.6838061770464802e-07,-1.6838061770464802e-07
2018,8,E_optimal_rank_reduced,p810,incipient,0.010028,0,3134.9808999999996,151.83333333333334,9.44115358585011,-9.44115358585011,0.007651172643370804,-0.007651172643370804,8.611969089189486e-06,-8.611969089189486e-06,2.5085103955724234e-07,-2.5085103955724234e-07
2018,8,E_optimal_rank_reduced,p628,incipient,0.022318,0,2087.2331500000005,217.91666666666666,6.338889512170365,-6.338889512170365,0.00805482597897227,-0.00805482597897227,6.098973418244835e-05,-6.098973418244835e-05,2.0812067573437322e-07,-2.0812067573437322e-07
2018,8,E_optimal_rank_reduced,p538,abrupt,0.021731,0,513.8250499999999,11.666666666666666,6.958350812055903,-6.958350812055903,0.006613251772043357,-0.006613251772043357,9.786611325568462e-05,-9.786611325568462e-05,4.515785514150583e-07,-4.515785514150583e-07
2018,8,E_optimal_rank_reduced,p866,abrupt,0.018108,0,3003.0237,23.0,5.845553044036895,-5.845553044036895,0.005155235228999758,-0.005155235228999758,2.301746111810221e-05,-2.301746111810221e-05,2.7872156052137926e-07,-2.7872156052137926e-07
2018,8,E_optimal_rank_reduced,p31,incipient,0.016389,0,194.2245,43.5,15.218512143715426,-15.218512143715426,0.009822012899900404,-0.009822012899900404,2.43418134582285e-06,-2.43418134582285e-06,1.3816369115070477e-07,-1.3816369115070477e-07
2018,8,E_optimal_rank_reduced,p654,incipient,0.0087735,0,1702.3477,61.416666666666664,6.051224740300737,-6.051224740300737,0.007936279078438194,-0.007936279078438194,2.3220302125537273e-08,-2.3220302125537273e-08,3.333475804781915e-07,-3.333475804781915e-07
2018,8,E_optimal_rank_reduced,p183,abrupt,0.015853,0,767.18975,86.16666666666667,11.656379519250693,-11.656379519250693,0.009123724118316153,-0.009123724118316153,0.0006113672440877238,-0.0006113672440877238,1.4733745300168707e-07,-1.4733745300168707e-07
2018,8,E_optimal_rank_reduced,p158,abrupt,0.019364,0,874.9977,67.83333333333333,5.874679462945672,-5.874679462945672,0.006785547360733457,-0.006785547360733457,1.149276094625229e-06,-1.149276094625229e-06,2.7699049935217116e-07,-2.7699049935217116e-07
2018,8,E_optimal_rank_reduced,p369,abrupt,0.019363,0,406.80710000000005,12.083333333333334,6.473384806358562,-6.473384806358562,0.009875650781664629,-0.009875650781664629,0.0001227807646824175,-0.0001227807646824175,3.2108964899801135e-07,-3.2108964899801135e-07
2018,8,goal_oriented_oed,p257,incipient,0.011843,0,2845.6240000000016,114.0,27.113118281151092,-27.113118281151092,0.01999462117025135,-0.01999462117025135,0.0041647012754574275,-0.0041647012754574275,1.6750957377950818e-07,-1.6750957377950818e-07
2018,8,goal_oriented_oed,p461,incipient,0.02132,0,1448.0241500000004,198.25,8.939126913556372,-8.939126913556372,0.00554617707292483,-0.00554617707292483,2.630214923970975e-06,-2.630214923970975e-06,9.685320069058112e-08,-9.685320069058112e-08
2018,8,goal_oriented_oed,p232,incipient,0.020108,0,1683.2430500000007,178.5,5.083109247523073,-5.083109247523073,0.008522057912730491,-0.008522057912730491,1.312891655702586e-05,-1.312891655702586e-05,3.0395822451678443e-07,-3.0395822451678443e-07
2018,8,goal_oriented_oed,p427,incipient,0.0090731,0,1457.4307000000001,33.5,4.482236741503616,-4.482236741503616,0.008478736500734154,-0.008478736500734154,1.586781412565852e-05,-1.586781412565852e-05,3.2369470604040356e-07,-3.2369470604040356e-07
2018,8,goal_oriented_oed,p673,abrupt,0.022916,0,1945.4259499999996,192.83333333333334,8.960731797309826,-8.960731797309826,0.013964746194607228,-0.013964746194607228,7.856399993899643e-07,-7.856399993899643e-07,1.8510993981167674e-07,-1.8510993981167674e-07
2018,8,goal_oriented_oed,p810,incipient,0.010028,0,1383.2828000000002,57.5,9.173483697502729,-9.173483697502729,0.007830149368336294,-0.007830149368336294,1.2480774513878856e-07,-1.2480774513878856e-07,3.8582802475443397e-07,-3.8582802475443397e-07
2018,8,goal_oriented_oed,p628,incipient,0.022318,0,2087.2331500000005,217.91666666666666,6.338889512170365,-6.338889512170365,0.008657950161233758,-0.008657950161233758,8.513618727068462e-05,-8.513618727068462e-05,5.761227431604032e-07,-5.761227431604032e-07
2018,8,goal_oriented_oed,p538,abrupt,0.021731,0,513.8250499999999,10.333333333333334,7.224190281887509,-7.224190281887509,0.0053813143958803935,-0.0053813143958803935,3.4782965896429374e-06,-3.4782965896429374e-06,6.765440363935262e-07,-6.765440363935262e-07
2018,8,goal_oriented_oed,p866,abrupt,0.018108,0,355.83065,31.0,4.487800006610821,-4.487800006610821,0.0047663226695667015,-0.0047663226695667015,2.2589619157464824e-06,-2.2589619157464824e-06,2.789678085835799e-07,-2.789678085835799e-07
2018,8,goal_oriented_oed,p31,incipient,0.016389,0,2526.809800000001,174.58333333333334,29.134623536404806,-29.134623536404806,0.011068262207103946,-0.011068262207103946,1.7678894309369753e-05,-1.7678894309369753e-05,2.1976291252791406e-07,-2.1976291252791406e-07
2018,8,goal_oriented_oed,p654,incipient,0.0087735,0,1859.88875,201.83333333333334,6.051224740300737,-6.051224740300737,0.00864845068366415,-0.00864845068366415,5.4310836161697296e-08,-5.4310836161697296e-08,4.006109254112714e-07,-4.006109254112714e-07
2018,8,goal_oriented_oed,p183,abrupt,0.015853,0,767.18975,162.66666666666666,8.312923273096791,-8.312923273096791,0.007415514729369066,-0.007415514729369066,4.9409641711406493e-08,-4.9409641711406493e-08,1.4775177401961314e-07,-1.4775177401961314e-07
2018,8,goal_oriented_oed,p158,abrupt,0.019364,0,109.7696,12.583333333333334,9.244042356147576,-9.244042356147576,0.010222929554161675,-0.010222929554161675,0.0005474909529017413,-0.0005474909529017413,4.4898685679875734e-07,-4.4898685679875734e-07
