design_id,size,rep,split,n,n_fail,accuracy,auroc_fo_d_S,auprc_fo_d_S,auroc_entropy,auprc_entropy,auroc_top1_top2_margin,auprc_top1_top2_margin,auroc_snr_mean,auprc_snr_mean,auroc_count_above_3sigma,auprc_count_above_3sigma,auroc_smallest_singular_value,auprc_smallest_singular_value,auroc_design_size,auprc_design_size
91,6,11,test,315,141,0.5523809523809524,0.9124480313034972,0.9294940068081109,0.9447297627781854,0.9230026716219457,0.9191937719083721,0.8638588717843871,0.91330398630472,0.9310877149819975,0.914750957854406,0.8971109589308164,0.9086166136789761,0.9135278424567382,0.5,0.44761904761904764
92,6,12,val,210,83,0.6047619047619047,0.9508585523195142,0.9401782178751094,0.969073142965563,0.9136494923315548,0.9593017740252348,0.9482514757915015,0.9596812446636941,0.9570014649521944,0.8956930082534863,0.9080001984498018,0.784176074376245,0.7684111010181421,0.5,0.3952380952380952
92,6,12,test,315,124,0.6063492063492063,0.9202837358554299,0.8976873830665711,0.9491217699712886,0.8940036284004171,0.9393261273433542,0.8782495555242652,0.9302482688735012,0.9263303339863315,0.9002280020266846,0.8852040397472545,0.8110538760344536,0.7911626009564804,0.5,0.39365079365079364
93,6,13,val,210,39,0.8142857142857143,0.9514919778077673,0.827611960062382,0.9406207827260458,0.7613374645343175,0.9484930274403959,0.736569542959466,0.9490928175138701,0.8478795821933998,0.9415204678362572,0.7843760200195844,0.8760683760683761,0.7152033022726388,0.5,0.18571428571428572
93,6,13,test,315,71,0.7746031746031746,0.8858231355345186,0.7997167287115892,0.9163010851997229,0.7722364986613923,0.9290579542830756,0.7254268510492882,0.8605402909258831,0.7922639514253623,0.8514199953821289,0.7036975647635919,0.7946201800969752,0.6807838347798997,0.5,0.2253968253968254
94,6,14,val,210,84,0.6,0.9568216175359032,0.9410499926753938,0.9531368102796675,0.906336140759654,0.9190287226001511,0.8549156245604346,0.9540816326530611,0.9399024527972186,0.907312925170068,0.8742669622111263,0.9020219198790629,0.9028613501375367,0.5,0.4
94,6,14,test,315,135,0.5714285714285714,0.9506995884773664,0.9613302708260807,0.922119341563786,0.8498551714711612,0.8639711934156378,0.6942630949871197,0.9511934156378602,0.9604884042090525,0.9290534979423868,0.9226444953613515,0.927037037037037,0.9369870233381505,0.5,0.42857142857142855
95,6,15,val,210,80,0.6190476190476191,0.8942788461538461,0.8468524109725547,0.9165384615384615,0.8147513273013846,0.8959134615384616,0.7387991060347703,0.9049038461538461,0.8736034617656653,0.8716346153846153,0.800015225991228,0.8452884615384615,0.8165094671612844,0.5,0.38095238095238093
95,6,15,test,315,131,0.5841269841269842,0.8919059077331563,0.874226611520784,0.9276468635911052,0.8790707498481616,0.9127738134749419,0.8371215912986506,0.9056173249253235,0.9023579412473064,0.8740043146365748,0.8436482390700601,0.8476601393959509,0.8479155748916758,0.5,0.4158730158730159
96,6,16,val,210,100,0.5238095238095238,0.8966363636363636,0.933121348782576,0.8997272727272727,0.8522978874897225,0.8270909090909091,0.7378708129906192,0.9055454545454545,0.9380388302916256,0.8839090909090909,0.8806482074752098,0.887090909090909,0.906194862036087,0.5,0.47619047619047616
96,6,16,test,315,156,0.5047619047619047,0.863328495403967,0.903640879365823,0.9134413804225125,0.8858168873730878,0.8864699242057733,0.8367175575705699,0.8699403322044832,0.9104816077506872,0.854035639412998,0.8732585777334577,0.8349056603773586,0.8685179820553038,0.5,0.49523809523809526
97,6,17,val,210,24,0.8857142857142857,0.878136200716846,0.5068770554185515,0.8949372759856631,0.5133276063668688,0.9317876344086021,0.5589068504796308,0.8689516129032259,0.48377880471352175,0.8400537634408602,0.43892857142857145,0.855510752688172,0.47256769086495004,0.5,0.11428571428571428
97,6,17,test,315,46,0.8539682539682539,0.8583319864231453,0.436831185758103,0.9060126070793599,0.5618283463581761,0.9088007111685793,0.5343473080878285,0.839098108938096,0.40050395702523506,0.7948925165669953,0.36053950695364817,0.7813156618716663,0.35564046416559,0.5,0.14603174603174604
98,6,18,val,210,94,0.5523809523809524,0.8992112986060161,0.9015275003526171,0.9304842259721204,0.8897278251947572,0.9109501100513573,0.8464723704202111,0.9018708730741013,0.903930765065002,0.8694057226705796,0.8399841666621711,0.8568415260454879,0.8677177858680557,0.5,0.44761904761904764
98,6,18,test,315,130,0.5873015873015873,0.9013721413721414,0.8834177852199122,0.9118087318087319,0.8161591176767476,0.8985031185031185,0.8225347490418603,0.9032016632016632,0.8861324987580697,0.8754885654885656,0.8097733193114443,0.8609147609147609,0.8579485759065155,0.5,0.4126984126984127
99,6,19,val,210,93,0.5571428571428572,0.9798731734215606,0.9760006327187063,0.9538645345096959,0.9056724926559617,0.9410899733480378,0.8868264408135783,0.9801488833746899,0.9777214557617595,0.9205955334987592,0.8888035500938727,0.885672272769047,0.8840603238750186,0.5,0.44285714285714284
99,6,19,test,315,147,0.5333333333333333,0.960378198898607,0.9726299192767748,0.9620181405895691,0.940151061450098,0.9319120505344995,0.8424509520374034,0.9621801101392937,0.9737170724137492,0.9101068999028182,0.8932407439461267,0.8752834467120181,0.8859911120860199,0.5,0.4666666666666667
100,3,0,val,210,100,0.5238095238095238,0.8883181818181819,0.9029101464255138,0.9400909090909091,0.9024084319321509,0.9302272727272728,0.9056468536537996,0.8687272727272728,0.8904979750427487,0.8059090909090909,0.8369842118665648,0.7638181818181818,0.827044150782822,0.5,0.47619047619047616
100,3,0,test,315,147,0.5333333333333333,0.8764172335600907,0.8899901347761061,0.9095804988662132,0.8376938477169416,0.9139739229024944,0.8461952398297407,0.864310009718173,0.8868011122335028,0.8036321671525753,0.7833318856820468,0.7783041788143829,0.8041423332718819,0.5,0.4666666666666667
101,3,1,val,210,106,0.49523809523809526,0.854272496371553,0.8985028096833593,0.9166364296081277,0.8842666447441463,0.9281567489114658,0.895624501618765,0.8398040638606676,0.8937401768589126,0.7801161103047896,0.8131892770120409,0.70355587808418,0.77730629820094,0.5,0.5047619047619047
101,3,1,test,315,159,0.49523809523809526,0.8633889695210449,0.901597244995599,0.9221093372036768,0.9134180968565484,0.9183196258667956,0.9020527313905922,0.8489759716174811,0.8967039397221397,0.7910619254958877,0.8195179574957768,0.7212949524270279,0.7896824120642602,0.5,0.5047619047619047
102,3,2,val,210,94,0.5523809523809524,0.9303925165077036,0.9418128238957533,0.9083822450476889,0.8644423613900803,0.9171404988994865,0.8801487315269959,0.9379126925898752,0.943232147277727,0.8161683785766691,0.7807744223289865,0.8680300807043286,0.9029837170327825,0.5,0.44761904761904764
102,3,2,test,315,138,0.5619047619047619,0.9021329730614919,0.912708681576671,0.9301973307131745,0.8561108140377479,0.9369319577499386,0.8690835713885081,0.8949480062228773,0.9088577592961182,0.7964054695815934,0.7431465919701215,0.8418488495865062,0.8857509642532794,0.5,0.4380952380952381
103,3,3,val,210,75,0.6428571428571429,0.960641975308642,0.9269829760062568,0.9411358024691358,0.8207152221723858,0.9440987654320988,0.8697651253523841,0.9622716049382718,0.9399883924173988,0.9350617283950617,0.8369151138716355,0.9291851851851853,0.8843993735250626,0.5,0.35714285714285715
103,3,3,test,315,113,0.6412698412698413,0.9003110488039954,0.8611983182496586,0.9269254359064225,0.8415347503457029,0.9213835100324191,0.8171113797305161,0.9076053623061421,0.8797608709476098,0.878690966441777,0.7441190071188133,0.8765881012880049,0.8353229102103965,0.5,0.35873015873015873
104,3,4,val,210,95,0.5476190476190477,0.9301144164759726,0.9412878639272882,0.9260411899313501,0.8601097994569055,0.9438443935926774,0.8746805813736974,0.9170709382151029,0.9296615238419496,0.8724485125858124,0.8400729095465937,0.894279176201373,0.9185881596652526,0.5,0.4523809523809524
104,3,4,test,315,144,0.5428571428571428,0.9496832358674464,0.9585478140588186,0.9319363222871995,0.8843087841777227,0.9052753411306043,0.8623970054722204,0.9314896036387265,0.9451435993000209,0.8944525666016894,0.879833620195066,0.9089100064977258,0.9313614035248241,0.5,0.45714285714285713
105,3,5,val,210,72,0.6571428571428571,0.9360406602254429,0.8602333908830009,0.9264291465378421,0.815976025178262,0.9120370370370371,0.7708869511649663,0.9389090177133655,0.8749604134418438,0.8854669887278585,0.7216179653679655,0.9197866344605475,0.8312728556636485,0.5,0.34285714285714286
105,3,5,test,315,106,0.6634920634920635,0.9288616051277422,0.8593937762199325,0.9244380247359394,0.7921271385397981,0.9113026992868105,0.7394863358832944,0.9310733953236436,0.8716147176361406,0.8822108874243928,0.7167837403686459,0.9224519274171706,0.843167765765644,0.5,0.33650793650793653
106,3,6,val,210,84,0.6,0.9535147392290249,0.9450565765233385,0.9292328042328043,0.8619801734902974,0.9092025699168556,0.8501271946556008,0.9453892668178382,0.9363668812959738,0.9152966742252457,0.874950747625783,0.8913454270597128,0.8925594396676907,0.5,0.4
106,3,6,test,315,133,0.5777777777777777,0.9388787903825497,0.9406618623026148,0.941543418987028,0.9154817538180202,0.9283029001074113,0.8794005148992998,0.9243989093613153,0.9318114415182183,0.9186358754027928,0.8868833906471605,0.8932496075353218,0.9028767551530522,0.5,0.4222222222222222
107,3,7,val,210,109,0.48095238095238096,0.9092106458352257,0.9393337919573285,0.9363248251430648,0.9029643623552814,0.9118902715959669,0.8709203004956501,0.9108910891089109,0.9358545698036815,0.8496230356980652,0.8796409299946233,0.8525751657734582,0.899480895850799,0.5,0.5190476190476191
107,3,7,test,315,164,0.4793650793650794,0.9100104991116136,0.9423255463905709,0.9191972217735421,0.8953656212868935,0.9049022774995961,0.8635371963643356,0.9115247940558875,0.9430159947051195,0.8488127927636893,0.8807208177348165,0.8452996284929736,0.8997914141975645,0.5,0.5206349206349207
108,3,8,val,210,94,0.5523809523809524,0.9467168011738811,0.945684243784947,0.931951577402788,0.8728166359460465,0.9079236977256052,0.8427753771469357,0.9449743213499634,0.9495366081456098,0.7946625091709465,0.7859203713909297,0.8484959647835657,0.8843954905039959,0.5,0.44761904761904764
108,3,8,test,315,141,0.5523809523809524,0.9130186679709792,0.9058826181630482,0.917583761310834,0.8707240122123344,0.9026045487894351,0.7970353914009088,0.900872258906008,0.9048014635312903,0.7679139153827342,0.743483756689217,0.8286867204695524,0.8687089159415606,0.5,0.44761904761904764
109,3,9,val,210,78,0.6285714285714286,0.9122474747474747,0.8501022090955244,0.929972804972805,0.8383265428117896,0.9140928515928516,0.8066506123692205,0.9135586635586636,0.8554863823964517,0.8639277389277389,0.7202297702297703,0.8983100233100233,0.8430213093671354,0.5,0.37142857142857144
109,3,9,test,315,127,0.5968253968253968,0.9105587200536103,0.8921177445452318,0.9303065840174234,0.877207251935411,0.9323588540794104,0.8617640552389341,0.9153124476461718,0.9036078858363007,0.8643198190651701,0.7586237141643324,0.8975959122131011,0.8769409683667703,0.5,0.4031746031746032
110,3,10,val,210,102,0.5142857142857142,0.8650145243282499,0.8990377544928067,0.9237472766884532,0.9058746545437076,0.9206154684095861,0.8817338208710511,0.8874364560639071,0.9203686786482275,0.8530319535221496,0.8481813215062793,0.811637618010167,0.8440189221725029,0.5,0.4857142857142857
110,3,10,test,315,150,0.5238095238095238,0.8867878787878787,0.9062233352068604,0.9129292929292929,0.8641218124542863,0.8947272727272727,0.8462684516187491,0.9103030303030303,0.9279711928667936,0.8843636363636362,0.8708634743892645,0.8355151515151515,0.8542105475606723,0.5,0.47619047619047616
111,3,11,val,210,86,0.5904761904761905,0.9301387846961742,0.901237139080874,0.9345461365341335,0.8809653080673144,0.9135408852213053,0.819013675489396,0.9380157539384846,0.9281218739837565,0.7888690922730681,0.7194744046452056,0.8083270817704425,0.8090802263371875,0.5,0.4095238095238095
111,3,11,test,315,140,0.5555555555555556,0.8924081632653061,0.8826479588925792,0.9443265306122449,0.9153962288076136,0.920204081632653,0.8370593403804196,0.9029387755102041,0.9098964583458394,0.766673469387755,0.7244491863967295,0.7729387755102041,0.7989310267985226,0.5,0.4444444444444444
112,3,12,val,210,93,0.5571428571428572,0.9221578898998254,0.9363412540146612,0.9299696719051558,0.8963970748642842,0.9176086756731918,0.8690987476668461,0.9285911221395091,0.9391725365904668,0.872943663266244,0.8285281236722555,0.8951383144931532,0.9221478143240656,0.5,0.44285714285714284
112,3,12,test,315,138,0.5619047619047619,0.8950708261688366,0.8936965732190609,0.9200442151805454,0.856201322769315,0.9097273397199706,0.8100405603888968,0.8921640874478015,0.8924162927509237,0.8226070580528946,0.7602716091399833,0.8550315237861296,0.8724090229576762,0.5,0.4380952380952381
113,3,13,val,210,47,0.7761904761904762,0.9173084453726668,0.723409766971387,0.9754601226993865,0.8668799055328407,0.9725231692990471,0.8608407245844066,0.9163947265370056,0.6784964556796316,0.9105208197363268,0.6483558994197292,0.8563503459078449,0.5800109893021557,0.5,0.22380952380952382
113,3,13,test,315,64,0.7968253968253968,0.8396414342629482,0.6620458031277362,0.932644422310757,0.7042248158257198,0.9382781374501992,0.6950984618514058,0.8476718127490039,0.6555961073702569,0.8453374003984064,0.5386904761904763,0.8043451195219123,0.5727796430385688,0.5,0.20317460317460317
114,3,14,val,210,89,0.5761904761904761,0.9451666821431889,0.9332007127366143,0.9297984956820503,0.8869810418702733,0.9121088309035194,0.8416274754994684,0.9468845760980593,0.9440530862634896,0.8420001857182653,0.8103683835055804,0.8760330578512396,0.9035622447935228,0.5,0.4238095238095238
114,3,14,test,315,140,0.5555555555555556,0.9365714285714286,0.9172826804528638,0.940530612244898,0.9069636705470189,0.8868367346938775,0.8209863008667125,0.9288979591836736,0.9303216294767693,0.8229183673469388,0.8136223637973825,0.8483265306122448,0.8770791676195061,0.5,0.4444444444444444
115,3,15,val,210,93,0.5571428571428572,0.910761878503814,0.9225904639101322,0.9263854425144747,0.8734965579214414,0.9148515761418987,0.8584570266263457,0.9016634500505467,0.9114464543337522,0.8433967466225532,0.8271451960909486,0.8251998897160189,0.8508629782650928,0.5,0.44285714285714284
115,3,15,test,315,147,0.5333333333333333,0.922598801425332,0.9371089676558761,0.9134677680596048,0.8678608992155251,0.8807499190152251,0.7912508930948563,0.9135487528344671,0.9265214496996833,0.8690071266601878,0.8656057661159702,0.8409054097829609,0.8661657071689006,0.5,0.4666666666666667
116,3,16,val,210,99,0.5285714285714286,0.9562289562289562,0.9661607429330602,0.9548639548639548,0.8973319746816646,0.9615979615979617,0.9265759335864368,0.9618709618709619,0.97086031065486,0.8594503594503595,0.8153753342305531,0.911092911092911,0.9354887723293788,0.5,0.4714285714285714
116,3,16,test,315,153,0.5142857142857142,0.9290930363915113,0.9548841460153259,0.9569918502380376,0.9396594923361297,0.9388162672476398,0.8964629582066808,0.9339143064633261,0.9570752048490252,0.8398692810457515,0.8070681304160414,0.8945372387638182,0.9316444065456966,0.5,0.4857142857142857
117,3,17,val,210,89,0.5761904761904761,0.9281270312935278,0.9457964990811104,0.9468845760980592,0.9101457949385778,0.9516203918655399,0.9097364769557394,0.9269198625684836,0.9425021160027742,0.8112173832296408,0.7920447185379178,0.9019407558733401,0.9225885112833219,0.5,0.4238095238095238
117,3,17,test,315,140,0.5555555555555556,0.9288163265306123,0.9376831899624205,0.9244081632653061,0.869213124374986,0.907734693877551,0.8222805918484382,0.9218775510204081,0.9306603107246313,0.804734693877551,0.7882920056690368,0.8877959183673467,0.9115818164203797,0.5,0.4444444444444444
118,3,18,val,210,98,0.5333333333333333,0.977450801749271,0.9783698184061155,0.9561771137026239,0.9206713204156992,0.9457908163265306,0.9281482356935122,0.9706632653061225,0.9741221507549569,0.9256559766763849,0.9044632487141198,0.9170007288629737,0.932149823918635,0.5,0.4666666666666667
118,3,18,test,315,141,0.5523809523809524,0.9474606668297056,0.9470599942155123,0.9119181543979783,0.8163663372231924,0.8776188147061221,0.7603318672977954,0.9434254503953696,0.944985391800974,0.9111029591587185,0.8619937880977295,0.9001385831906741,0.9071426379606068,0.5,0.44761904761904764
119,3,19,val,210,93,0.5571428571428572,0.9455013325981066,0.9532079037983876,0.9231688263946329,0.8196560307056214,0.8917378917378918,0.7814429946013814,0.9439389761970407,0.949347355306426,0.9145299145299146,0.9025264774840327,0.921514566675857,0.9390452754645069,0.5,0.44285714285714284
119,3,19,test,315,144,0.5428571428571428,0.9249512670565303,0.938073864065162,0.916829109811566,0.8602924583073617,0.9093567251461988,0.8319791133572781,0.9200779727095516,0.9334371183469503,0.8866959064327484,0.8740656146179402,0.8987573099415205,0.9196579410597525,0.5,0.45714285714285713
